Song,Artist,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,dataset,kmeans,dbscan
I Came Running,Ancient Astronauts,7G8xNxQAWiBPAVgBqEVI7o,0.655,0.779,7,-7.316,0,0.0495,0.0887,0.841,0.128,0.146,89.995,Not Hot,5,0
Owo Mi Da,Tiwa Savage,7hLN7Qpj9t8e0LLVkFnNme,0.637,0.877,6,-2.864,1,0.169,0.0792,0.00325,0.138,0.825,119.027,Not Hot,2,0
Miracle Maker - Matt Guy Remix,Dom Dolla;Clementine Douglas;Matt Guy,3n3wsH09Hh6wGatQzopTJs,0.78,0.929,10,-4.649,1,0.0619,0.177,0.14,0.213,0.484,130.03,Not Hot,2,0
Andorinha Machucada / Você Me Vira A Cabeça (Me Tira Do Sério) - Ao Vivo,Lauana Prado,0JyalXrERCuqJyFGCeHTvo,0.634,0.667,6,-4.189,1,0.0328,0.281,0.0,0.679,0.685,105.985,Not Hot,0,0
Esse É o Tempo,Nathália Braga,74HQdsytkB27nm8cxfJp0F,0.694,0.745,7,-6.357,1,0.034,0.166,0.0,0.323,0.726,122.066,Not Hot,2,0
Indians,Anthrax,5DLN0LQbIAD28k53GJfRPq,0.349,0.983,4,-5.969,0,0.0564,0.00065,0.000892,0.0365,0.422,105.571,Not Hot,3,0
Pressure - Alesso Radio Edit,Nadia Ali;Starkillers;Alex Kenji;Alesso,4uB7RmCoM5NAZKMYypDLpz,0.527,0.866,10,-6.838,0,0.0346,0.000174,0.615,0.16,0.266,128.033,Not Hot,5,0
Pop That Middle,Theodis Ealey,01LigwR8Dn9cPqCIGIBqwv,0.801,0.583,1,-6.7,0,0.0535,0.00921,0.00711,0.17,0.666,102.008,Not Hot,3,0
こんなに悲しいのに腹が鳴る,Creep Hyp,2KF57JKD8oQgBA904VRjQq,0.647,0.68,10,-6.358,1,0.0243,0.000778,0.000151,0.0574,0.218,111.042,Not Hot,2,0
"Symphony No. 25 in G minor, K.183: 1. Allegro con brio",Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,2WvKORgp0fzCJAAvG8cN3K,0.374,0.128,7,-17.219,0,0.0338,0.983,0.935,0.0823,0.299,80.516,Not Hot,4,0
One Thing Remains,Passion;Kristian Stanfill,1bVVKpdOuQ77Ti3kcTdfTy,0.428,0.73,11,-4.435,1,0.0286,0.00497,0.0,0.244,0.161,147.976,Not Hot,7,0
Bumfuzzle,Jobii,2Y49TurHu1zt9vNOUmHNrR,0.481,0.619,11,-8.558,0,0.12,0.179,0.696,0.0784,0.714,85.116,Not Hot,5,0
Poove Poli,Gowry Lekshmi,6f7rYjL3QmQoFyAeFjtWDv,0.488,0.761,0,-8.465,1,0.0627,0.0818,0.0,0.073,0.371,128.091,Not Hot,7,0
70's Party Dance Medley (YMCA/In The Navy/Wig Wam Bam/Oops Upside Ya Head/Time Warp/Blame It On...),Rik Gaynor,5WcsKWlGd4GiACMzD2mGob,0.513,0.832,9,-5.739,0,0.163,0.0325,0.0,0.0176,0.594,126.99,Not Hot,3,0
The Witch (feat. Big Fish Original Broadway Cast),Norbert Leo Butz;Ciara Renée;Big Fish Original Broadway Cast,1dbCoGxDh4aALAO3IARYzC,0.54,0.623,5,-6.795,0,0.072,0.661,0.0,0.205,0.617,116.705,Not Hot,3,0
Lonely Boy (The tattoo on my ring finger),TOMORROW X TOGETHER,6AOrC7t2WS5ykYcnoHpiS2,0.666,0.639,2,-5.245,0,0.131,0.24,0.0,0.0928,0.505,144.881,Not Hot,3,0
Baldin de Gelo,Claudia Leitte,2sv7wfMG7h8EJl3j2KxTGZ,0.69,0.8,6,-4.23,0,0.167,0.237,0.0,0.0623,0.708,176.103,Not Hot,3,0
Birthdays,The Smith Street Band,0YPRVJzRmpp3UnejEGaKVq,0.489,0.865,8,-3.334,1,0.061,0.12,0.0,0.117,0.373,108.125,Not Hot,7,0
In Da Car,NSG;MHD,3UOg91DTKgZuWsYsV1Zn13,0.894,0.746,2,-4.842,1,0.188,0.0795,6.74e-05,0.178,0.775,101.016,Not Hot,2,0
Milh,Plaid,6kZCy5QNuhGEp3AmVBo6ne,0.456,0.314,9,-11.722,0,0.0399,0.468,0.874,0.0804,0.167,105.918,Not Hot,4,0
Set Me Free (feat. Dynamite MC) - Original Mix,Baymont Bross;Dynamite MC,6yx7UbhNCLOaIpaLNJEdPd,0.76,0.87,6,-3.937,1,0.0509,0.00533,0.00108,0.0679,0.9,127.994,Not Hot,2,0
O Come All Ye Faithful - Remastered 1999,Nat King Cole,7wYi5jb7kaQ4IEoSZP91Su,0.257,0.217,5,-11.745,1,0.0279,0.636,5.92e-06,0.268,0.203,92.202,Not Hot,6,0
Angola (versão carnaval),Cesária Evora,3hyNia7VDRIF3XhSGWJPVo,0.691,0.651,1,-9.419,1,0.11,0.501,1.51e-05,0.162,0.552,105.997,Not Hot,2,0
Dancing in the Moonlight,Toploader,3Fzlg5r1IjhLk2qRw667od,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,Not Hot,2,0
Happy Together - Remastered,The Turtles,2admbUc576sC6M0QeUkg2C,0.615,0.459,6,-8.44,1,0.036,0.686,0.0517,0.251,0.653,118.661,Not Hot,6,0
Finale,Andrew Lloyd Webber;Ivano Turco;Carrie Hope Fletcher,6IhaJt0agCxBYJLCusLycp,0.458,0.0593,3,-20.549,1,0.0485,0.828,5.47e-05,0.171,0.153,101.764,Not Hot,6,0
Dove,Cymande,4TbIOAb7FfbhHi2glq0EwA,0.439,0.475,6,-12.559,0,0.0361,0.449,0.253,0.0903,0.428,111.717,Not Hot,6,0
空とサカナ,Wasuta,3dPR1lBLNDl1kY0oIxF7FU,0.523,0.844,8,-2.894,1,0.0666,0.142,0.0,0.267,0.682,167.98,Not Hot,7,0
Sete Cidades,Legião Urbana,0xaKeBp5xP2o0fsPr9iDDH,0.41,0.626,9,-13.01,0,0.0316,0.0055,0.000106,0.19,0.594,78.895,Not Hot,3,0
The Flap Song,Christopher Zondaflex Tyler,1cE0kIqCJgC6VR8gyg3704,0.836,0.349,1,-15.737,1,0.352,0.00294,0.0,0.112,0.404,155.02,Not Hot,2,0
Aquela Velha Canção,Marisa Monte,3ccyeNNjyUDeCzhIpODCKb,0.598,0.487,9,-7.325,1,0.028,0.789,0.0,0.215,0.408,106.082,Not Hot,6,0
Sunlight (feat. Lady Blackbird),Goldie;James Davidson;Subjective;Lady Blackbird,5egUbMFgQuWdOUmhvAI4dE,0.564,0.967,11,-4.102,0,0.105,0.0787,0.0463,0.222,0.192,154.972,Not Hot,7,0
Comprendre le passé,Germaine Franco,2FF7QZVkEYY8zgOQPYNDUw,0.286,0.473,6,-10.579,1,0.0871,0.341,0.828,0.198,0.0615,110.278,Not Hot,5,0
The scarlett empress,College,46A9awz7xtpDGNeNtaqWMh,0.429,0.839,6,-9.123,1,0.0466,0.916,0.767,0.12,0.808,109.997,Not Hot,5,0
Key nell 3,Gescom,0ZmsOT1SuGAzvtvPDm00y5,0.413,0.953,1,-12.07,1,0.0638,0.273,0.616,0.342,0.336,89.507,Not Hot,5,0
Spinning the Wheels,Dusty Decks,6BZxG29hp5Fms4UU7q9qWR,0.697,0.535,1,-6.314,1,0.0346,0.143,0.888,0.114,0.566,91.905,Not Hot,5,0
Anye Up,Ed Solo,65mHBUQvgwRbHcPojHjWq4,0.529,0.866,1,-3.226,1,0.0503,7.45e-06,0.936,0.152,0.739,174.996,Not Hot,5,0
Spa Rain,Rain Sounds,2jhzrWv6ut9eieePWaYRC8,0.0,0.00743,8,-19.901,1,0.0,1.46e-06,0.807,0.414,0.0,0.0,Not Hot,4,0
Mad over You (Mixed),Runtown,1a6MyaBi4DZAqy0UYh9AWV,0.818,0.621,4,-7.708,0,0.0451,0.249,0.0,0.419,0.681,109.58,Not Hot,3,0
Souled Out,Nu:Tone,3wUV6elC1YSjwgYlQI83xW,0.598,0.866,2,-4.139,0,0.0474,0.00433,0.864,0.221,0.0953,172.035,Not Hot,5,0
L'Apprenti Sorcier,Orchestre Symphonique de Montréal;Kent Nagano,41dPuEmvPd1WtypkULE8MP,0.321,0.248,1,-21.332,1,0.0585,0.902,0.627,0.263,0.103,122.91,Not Hot,4,0
Can You Feel My Heart,Varien;Andrew Zink,4cuBQhxCjoXW9EX2UqeQwo,0.258,0.747,4,-4.857,0,0.0417,0.00689,1.2e-06,0.37,0.321,120.619,Not Hot,7,0
Dumb,Haezer,6pdFWoSqOdRs5SCpeVMh8n,0.615,0.361,1,-6.7,1,0.225,0.00153,0.573,0.115,0.387,213.778,Not Hot,7,0
GodDamn,HELLYEAH,0aEOw9HUVwEThZ99eVhu5b,0.427,0.984,5,-3.054,0,0.116,1.69e-05,0.000111,0.355,0.352,151.255,Not Hot,7,0
Windows 95,High Contrast,4wFp5KBeZ4ZDVjGYS5HiBO,0.523,0.817,7,-6.576,1,0.0369,0.00175,0.883,0.157,0.0371,168.031,Not Hot,5,0
You're Shining,Styles & Breeze,5zgoEnmbgkhwt7SRdwSGvk,0.533,0.979,8,-5.209,1,0.0446,0.00161,0.00235,0.191,0.374,144.018,Not Hot,7,0
Narita to Tokyo,Nathan Kawanishi;Kowrites,1b8yffAF3ScE7KR6Q6AZ4B,0.509,0.546,5,-12.42,1,0.0322,0.808,0.853,0.0973,0.202,146.15,Not Hot,5,0
A Silent Wind,Wayne Gratz,53QyvBV8XGEw7wxsTZwimc,0.146,0.094,0,-21.593,0,0.0379,0.986,0.945,0.105,0.0639,85.809,Not Hot,4,0
i...,nøll;Gina Livia;damnboy!,6RjDvJCnxjAOOEQ5TiqKLU,0.484,0.696,8,-6.757,1,0.0653,0.16,2.09e-05,0.106,0.146,137.706,Not Hot,7,0
"Vai Vendo - Versão ""O Destino""",Lucas Lucco,00UZySJXRYQgnOrlzluIIm,0.769,0.894,0,-3.379,1,0.0395,0.111,0.0,0.0333,0.936,135.976,Not Hot,2,0
Det känns så,2 Blyga Läppar,0oENGjGAxXXzyx3vhlH6tX,0.71,0.744,9,-5.596,1,0.0284,0.0732,0.0,0.379,0.912,114.946,Not Hot,2,0
Higher Ground - Remastered,Red Hot Chili Peppers,0v8tmDMQrTMavluubqAJo4,0.476,0.979,4,-3.504,0,0.133,0.00142,0.00686,0.0944,0.394,140.408,Not Hot,7,0
Guitarmass,Infected Mushroom,6VHBZt8T7ZdlUt3MkOZqPy,0.504,0.606,4,-7.078,0,0.086,0.00469,0.848,0.17,0.111,144.979,Not Hot,5,0
聽說,Sam Lee,3DQwuewZCfbD6e7s2jW1Ok,0.481,0.377,8,-10.353,1,0.0346,0.317,0.0,0.125,0.196,123.706,Not Hot,6,0
Merry Christmas,Bryan Adams,3AcPAEsILGtsyht7FYxlyj,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,Not Hot,2,0
Wolves,Selena Gomez;Marshmello,0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,Not Hot,3,0
Sweet Love,John Lindberg Trio,5Xk9S2AxytNejHXIXQncrR,0.623,0.805,2,-5.693,1,0.0419,0.0981,0.0126,0.129,0.773,80.998,Not Hot,2,0
The Rock (Version),Delano Smith,2ApTFRFiAzFTbcHbi1QNm5,0.92,0.515,9,-11.931,1,0.213,0.125,0.715,0.0965,0.614,123.993,Not Hot,5,0
Endless War,Within Temptation,5uDWqYSiWqWTXK9CbAKIA8,0.452,0.865,3,-4.502,0,0.0511,0.00212,0.0,0.281,0.26,144.988,Not Hot,7,0
Leave Out All The Rest - One More Light Live,Linkin Park,3KVVhZUYs77OSujKlvWEXy,0.413,0.694,0,-7.984,1,0.0562,0.00286,0.00172,0.845,0.276,159.982,Not Hot,0,0
Hot in It,Tiësto;Charli XCX,5IGsV7tGijVH9R7KtneqKn,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,Not Hot,2,0
Abducted Remake,Rings of Saturn,4r0iMLzHLz4Q5OXMCAElDO,0.471,0.989,4,-2.218,0,0.183,0.000808,0.7,0.156,0.194,124.98,Not Hot,5,0
イマジネーション,SPYAIR,1xc9r9pgQ3CG7iViKPf0cQ,0.481,0.938,1,-2.967,1,0.0593,0.00239,2.53e-05,0.118,0.589,101.922,Not Hot,2,0
RELATE,for KING & COUNTRY,1ZO99OrjupdwV1MWfgmihI,0.694,0.566,10,-8.639,1,0.17,0.064,7.77e-06,0.308,0.33,100.008,Not Hot,2,0
Ishq Mubarak,Arijit Singh,4M513o3dSYspKeT6UNJpcx,0.48,0.736,0,-6.477,0,0.0363,0.424,3.92e-06,0.128,0.642,93.944,Not Hot,3,0
Tô Colocando - Ao Vivo,Leo Santana,426EJ9frpHtFQFGFQvtBKg,0.829,0.885,7,-2.469,1,0.093,0.803,9.87e-06,0.472,0.568,115.071,Not Hot,2,0
Krack,Soulwax,0xsRWwoFu6ZC15x3pC8YlP,0.604,0.951,10,-3.423,0,0.0373,0.177,0.881,0.0873,0.504,112.847,Not Hot,5,0
Got My Mind Made Up,Lenzman,1NsNUDI7doaMtQ4IwKJ1OU,0.692,0.843,2,-6.031,1,0.0967,0.000138,0.801,0.12,0.159,172.075,Not Hot,5,0
Bunga Bunga,Julian Sommer,2wfthu0ZIS2rLMrqPXBWwU,0.651,0.964,7,-3.207,1,0.0806,0.0359,0.0,0.32,0.64,141.03,Not Hot,2,0
Don't Go,John Reyton,69punFGrXgnyQATfxotbeF,0.792,0.779,7,-5.767,0,0.0524,0.0265,0.191,0.0674,0.867,119.995,Not Hot,3,0
Quieren Dinero,Los Prisioneros,3KVOgVqm8Vom1J2SvgP9wP,0.618,0.665,0,-10.096,1,0.0287,0.0168,0.000106,0.515,0.811,145.45,Not Hot,2,0
Ilasas,Plaid,20zlgRB6E9LroNBkSoFaUe,0.718,0.555,2,-11.973,1,0.102,0.00773,0.731,0.0347,0.969,163.22,Not Hot,5,0
On Repeat,Robin Schulz;David Guetta,5JDmVwlWTzbwpxm1Qx9oFh,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,Not Hot,3,0
Signs Of Christmas,James Brown,3nhWAoUvuEkj1wjZyEXd3R,0.784,0.458,0,-6.973,1,0.0503,0.483,7.61e-06,0.525,0.555,115.389,Not Hot,2,0
Ma tu no - Live,Faber,6H4l43NExDACR03GX4Wiip,0.532,0.453,0,-12.609,1,0.0321,0.439,0.39,0.758,0.427,94.175,Not Hot,0,0
Balança o Celtinha,Japãozin,6D9LCnw6OCES0PlI5UdCdZ,0.671,0.886,8,-4.21,1,0.0463,0.275,0.0,0.132,0.914,165.944,Not Hot,2,0
"FUNNY BOY - FROM ""GIGS"" CASE OF BOOWY",BOØWY,6VR67hW1E1qUevxEAhBm9f,0.233,0.962,9,-2.955,0,0.0825,0.00852,0.000232,0.507,0.405,162.823,Not Hot,7,0
In the Dark,Purple Disco Machine;Sophie and the Giants,3W4BmmQVuhF8rBUQY3Ga41,0.696,0.77,6,-5.53,0,0.0496,0.0453,4.08e-05,0.0812,0.775,115.937,Not Hot,3,0
You Might Think,The Cars,35wVRTJlUu2kDkqXFegOKt,0.728,0.855,2,-6.031,1,0.0333,0.109,0.000576,0.113,0.971,133.887,Not Hot,2,0
396 Hz Aumenta las ganas de vivir,Mc_team,0x5ZedIvJAu3lXo355x8AQ,0.104,0.0176,0,-32.272,1,0.0423,0.992,0.913,0.13,0.0396,90.758,Not Hot,4,0
House of the Rising Sun,The Animals,4mn2kNTqiGLwaUR8JdhJ1l,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,Not Hot,3,0
Just A Moment,Topsy Crettz,6HpkYZYWphUPzcFT0bUmvO,0.897,0.458,2,-10.331,1,0.0621,0.245,0.212,0.0449,0.151,122.008,Not Hot,2,0
The Best - Edit,Tina Turner,2W2ieVidLIx9TDvxu0ZT6F,0.68,0.701,0,-10.46,1,0.0275,0.0341,0.00479,0.114,0.824,103.789,Not Hot,2,0
Get Wild,TM NETWORK,5boa5pUNMOHjpXuKyIGcXj,0.624,0.856,7,-10.914,1,0.0477,0.0157,7.29e-06,0.158,0.836,131.834,Not Hot,2,0
Roly Poly,Hank Williams,2em7NBhNAHSZs4S5OyHyFA,0.563,0.396,4,-11.916,1,0.0298,0.854,0.0,0.781,0.782,96.497,Not Hot,0,0
Señorita,Andrew Foy,0HhWAs1xH9is3YW9k4Uivo,0.744,0.301,0,-15.836,1,0.0537,0.73,0.858,0.13,0.68,117.325,Not Hot,6,0
Where The Soul Of Man Never Dies (feat. Billy Strings),Dan Tyminski;Billy Strings,6iQDUHZSnfjZ10gOsouEYy,0.593,0.55,4,-6.282,1,0.0287,0.83,0.0,0.23,0.68,117.405,Not Hot,6,0
Chemical Embrace,Emily Nash;Olivia Sebastianelli,7ixvpOECWOPu1q2MWCXN0R,0.742,0.678,7,-6.442,1,0.0343,0.00791,0.0021,0.113,0.267,125.956,Not Hot,2,0
Te Quiero Pa´Mi,Don Omar;Zion & Lennox,4KbdeNTyeWbN3IljXBtaBU,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,Not Hot,2,0
Love by Grace,Lara Fabian,1AdVqxJNhspyfmIswUrzlC,0.418,0.377,6,-8.771,1,0.0327,0.709,0.0,0.0928,0.193,137.485,Not Hot,6,0
God Is A Dancer,Tiësto;Mabel,3mTUMIT3M0e9PySC1mteSV,0.798,0.747,1,-3.91,0,0.0808,0.0284,1.9e-06,0.344,0.805,120.002,Not Hot,3,0
ただ君に晴れ,ヨルシカ,3wJHCry960drNlAUGrJLmz,0.679,0.834,5,-3.223,1,0.032,0.343,5.74e-06,0.119,0.962,139.996,Not Hot,2,0
deep in the woods,Hayley Kiyoko,2DmIYDpW35BRxPHUKFFsUJ,0.508,0.749,9,-6.469,0,0.0625,0.016,0.0,0.369,0.411,87.986,Not Hot,3,0
Introduction,Ralphie May,5H6kWqws4e4bYnMwaBxQOD,0.317,0.869,7,-12.035,1,0.524,0.927,0.000869,0.957,0.119,116.889,Not Hot,1,-1
A Great Wave,Ochre,2oCusQ6d9QgCrYsoaHLZoF,0.542,0.595,7,-11.573,1,0.0539,0.374,0.805,0.327,0.644,180.125,Not Hot,5,0
WTF,Still Woozy,5po9pozWBdYmpkGAEoo6dj,0.715,0.496,8,-9.487,1,0.0589,0.648,0.213,0.0741,0.71,76.512,Not Hot,2,0
Highs & Lows,Hillsong Young & Free,7vJhZnFfHRgHArNOb2Y6pW,0.522,0.309,10,-12.762,1,0.031,0.541,0.000778,0.0953,0.0432,119.879,Not Hot,6,0
Loneliest Time Of Year,Mabel,5mr30OeHHAQyWq8O0E5paI,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,Not Hot,2,0
Pequena Morte,Pitty,2NG55jcWB0QUwGF9JvycJs,0.527,0.843,9,-5.133,0,0.0549,0.000823,0.000536,0.162,0.765,121.139,Not Hot,3,0
Helikopter (Remastered),Plastikman;Richie Hawtin,6sW6tn67BBsJyoS2Na5Dkx,0.778,0.981,0,-12.067,1,0.0649,0.000692,0.945,0.114,0.326,137.932,Not Hot,5,0
Crush On You,Finding Hope,0FDO64bveqjfNEIalB7HUr,0.636,0.288,1,-13.341,1,0.0583,0.888,0.184,0.109,0.289,140.07,Not Hot,6,0
Sleigh Ride,Ella Fitzgerald,55NyDBnlI5MidVGzyPr3OR,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,Not Hot,6,0
One,Metallica,5IX4TbIR5mMHGE4wiWwKW0,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,Not Hot,2,0
Mine (Glee Cast Version),Glee Cast,2kjMpCZBF8fArH7B4yku9T,0.787,0.344,7,-7.331,1,0.031,0.706,0.0,0.0643,0.361,110.036,Not Hot,6,0
So Sick,Jubël,0sp0nxA6rNqYC4zmRQT24g,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,Not Hot,2,0
"I Believed You, William Blake",Frank Turner,4N1PJshrO7sHB468RoZQjL,0.387,0.526,9,-7.611,0,0.0301,0.244,0.000386,0.105,0.334,130.719,Not Hot,3,0
Night Rain for Sleep,Nature Sounds,4DNAieQSXgtNX37M0UJxC6,0.166,0.998,11,-27.053,0,0.0403,0.993,0.646,0.952,1e-05,81.46,Not Hot,4,-1
Las Bodas de Luis Alonso,Guitarras de Luna,2i8wJ4JriGcKYxiFxrar7f,0.424,0.678,9,-11.031,1,0.0408,0.821,0.877,0.257,0.684,123.126,Not Hot,5,0
Blowfish - Lake People Remix,Yoko Duo;Lake People,2DKB5n0Nf54tewQaoSzSL3,0.852,0.311,11,-12.966,0,0.126,0.00821,0.732,0.0863,0.748,115.008,Not Hot,3,0
Last Last,Burna Boy,2cFjQQ33h8NiQAKqpJGhgd,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,Not Hot,3,0
Kill Your Fucking Idols,Agathocles,4F237kCyNFJq1z6X7QMLVK,0.223,0.907,7,-8.502,0,0.0657,5.47e-06,0.676,0.0613,0.268,101.825,Not Hot,5,0
Siempre Llorará - Versión Original,Endecah;T-Key,0uAaWL3Htll0fUw1NzDhM3,0.592,0.517,7,-6.814,1,0.222,0.429,0.0,0.179,0.234,160.02,Not Hot,7,0
Apelo,Grupo Sensação,4bVDpST68XVycJtWWyeZs6,0.322,0.582,9,-13.796,1,0.0548,0.631,8.03e-06,0.122,0.724,159.807,Not Hot,6,0
Como a Una Reina,Fernando Corona;Pancho Barraza,4cAAp8kczrKh2UJ7i30MNR,0.605,0.79,9,-3.568,1,0.0422,0.619,0.0,0.399,0.965,172.826,Not Hot,2,0
Oye (Hey There),Enrique Guzman,67M9c4yhQD9WylCSCfhv1i,0.252,0.406,5,-10.179,1,0.0345,0.606,0.0,0.259,0.582,124.419,Not Hot,6,0
Weightless,Norman Dück,3yXQyJLMVElujd88Gt4fAf,0.353,0.0327,9,-27.967,0,0.0647,0.993,0.951,0.0903,0.359,130.503,Not Hot,4,0
"Polka, Polka, Polka - Club Mix",Brings,56dHz6TijQMiAY0tdeUn3k,0.775,0.99,9,-4.267,0,0.0467,0.0103,0.000741,0.0411,0.949,127.999,Not Hot,3,0
Tu Jo Paas,Suzonn,3QAxGU5rQVhTsPYVuRBpIM,0.648,0.0665,7,-24.554,1,0.0336,0.984,1.08e-05,0.115,0.38,139.867,Not Hot,6,0
虹,Masaki Suda,7AIj86wFWqm7X1TZ2hzHwS,0.548,0.6,5,-5.049,1,0.0297,0.071,0.0,0.192,0.296,143.961,Not Hot,7,0
Brown Noise Waves with Dryer,Deep Sleep Relaxation;Secadora,1OdItrwFP5hfge2igszpIq,0.398,0.868,6,-15.996,1,0.0511,0.276,0.77,0.452,0.149,97.29,Not Hot,5,0
Old Soul,Katee Kross,6FKp54TcnRAlfY2Rh2IGF2,0.689,0.403,9,-11.286,1,0.0277,0.0807,0.0,0.089,0.544,105.982,Not Hot,2,0
skeletons - K-391 Remix,keshi;K-391,1f3ytRmhzfQqRO39QGbbH8,0.593,0.731,2,-8.73,1,0.0353,0.00319,0.00728,0.123,0.629,159.918,Not Hot,7,0
Clarity,Zedd;Foxes,60wwxj6Dd9NJlirf84wr2c,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,Not Hot,7,0
(You Make Me Feel Like) A Natural Woman,Aretha Franklin,5K09WxKdlkroDyEVyOSySy,0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,Not Hot,6,0
La Rubia y el Demonio (feat. Francisco Familiar & Toño Lira) - En Vivo,Panteon Rococo;Fráncisco Familiar;Toño Lira,2Pw1iVisZuRKrTrghlyBKv,0.346,0.846,7,-8.003,1,0.0608,0.0127,1.44e-05,0.942,0.615,134.993,Not Hot,0,0
Control Me,Bensley,3FFhbpqfTM0iuGhQQwqnWq,0.65,0.94,7,-1.488,0,0.035,0.000708,0.802,0.109,0.186,120.006,Not Hot,5,0
Children's Christmas Song - Stereo,The Supremes,4t8FOtt2xPRrxlhiqW1sKz,0.674,0.666,10,-9.749,1,0.0381,0.392,0.0,0.231,0.734,115.868,Not Hot,2,0
Forever Young - Paul Says MERRY XMESS Bootleg,Paul Elstak,5dCXXvJg4sJBPErwZiWhCW,0.414,0.979,7,-5.571,1,0.152,0.025,2.96e-06,0.299,0.0765,169.976,Not Hot,7,0
closer,Hinshi;Ondi Vil,6YnthMWv62JY3ka2YAvCCh,0.586,0.121,11,-18.214,1,0.0321,0.92,0.106,0.0832,0.173,92.018,Not Hot,6,0
Gold (Stupid Love),Excision;ILLENIUM;Shallows,5ZzjNL4J31lqU853Un7T3f,0.363,0.735,1,-3.857,1,0.0428,0.0014,0.000119,0.13,0.0721,145.556,Not Hot,7,0
Any Other Way,Tomberlin,2O2A2kGaLJ3u2GQ4Gn4Lu3,0.31,0.253,10,-12.303,1,0.0299,0.921,6.59e-06,0.0972,0.371,176.404,Not Hot,6,0
John,Fäaschtbänkler,6vb9UfLGqYI3Ta3QZOrsrA,0.756,0.521,0,-7.301,1,0.031,0.27,4.15e-05,0.0655,0.8,105.03,Not Hot,2,0
Fallen,Helen Jane Long,1gLpH99JVnA00NKjrK97ps,0.392,0.107,5,-22.065,1,0.0546,0.987,0.901,0.0851,0.118,132.121,Not Hot,4,0
Aun Te Amo,Shamanes Crew,6LF8T6R366JMX8tdgtGrpA,0.583,0.764,7,-5.699,0,0.0584,0.265,0.0,0.114,0.538,86.977,Not Hot,3,0
Dry Your Eyes,Ash Code,2x9DZb3wGMVy6UpgyMueS4,0.369,0.965,0,-6.696,1,0.0392,8.83e-06,0.825,0.565,0.413,150.023,Not Hot,5,0
Cheek To Cheek,Ella Fitzgerald;Louis Armstrong,33jt3kYWjQzqn3xyYQ5ZEh,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,Not Hot,6,0
Middle of a Breakup,Panic! At The Disco,3XgsnYnxB1pTbcfhkFq55A,0.437,0.803,10,-4.791,1,0.04,4.46e-05,0.0164,0.107,0.735,147.507,Not Hot,7,0
Jaan Ban Gaye,Mithoon;Vishal Mishra;Asees Kaur,30CDYWqqitNHUa0DGaUeIE,0.537,0.419,11,-11.585,1,0.0414,0.76,1.07e-05,0.107,0.292,132.261,Not Hot,6,0
Leo,Eve,1GsAU0aPUjNcYDbZErzVmI,0.496,0.648,1,-5.796,0,0.0494,0.24,0.00103,0.103,0.115,89.75,Not Hot,3,0
Are You Afraid?,Addict.;SEA,75q4L8UwfjvikWETyfKx57,0.815,0.233,5,-12.326,1,0.0369,0.657,0.209,0.132,0.106,115.098,Not Hot,6,0
Beethoven,Gerald Barry;Mark Stone;Britten Sinfonia;Thomas Adès,1dYwczVZxTfdW5fG7Y1BOi,0.477,0.188,0,-16.664,1,0.0552,0.977,0.0939,0.218,0.176,113.461,Not Hot,6,0
Love Me Now (feat. Zoe Wees),Kygo;Zoe Wees,1c1sdxrYLIiuJOlE7PPttb,0.662,0.489,5,-7.067,1,0.0525,0.163,0.0,0.172,0.506,102.04,Not Hot,2,0
Another Me (In Lack'ech) - Live At Paradiso,Epica,1dnfJhycquK7AK5dRCsNIn,0.592,0.777,4,-7.156,0,0.0374,0.0758,0.0,0.953,0.515,104.005,Not Hot,0,0
Gomorrah,Lamb of God,1rnsFy41deoAFKeTTsNjNU,0.483,0.99,8,-4.508,1,0.112,0.00176,0.000958,0.183,0.232,147.111,Not Hot,7,0
Las Rosas,Los Vaguens,0G70aloSY9y0Ro0BUawzZA,0.547,0.735,1,-5.676,1,0.0322,0.114,0.0297,0.106,0.546,113.136,Not Hot,2,0
